,entry,E(T),SPP,SB,SA,Alpha,Beta,Pai_star,Epsilon,nD20 (g),Delta d,Delta p,Delta h,Delta,f(n2),Abraham_hydrogen_bond_acidity,Abraham_hydrogen_bond_basicity,gama(macroscopic_surface_tension),aromaticity,electronegative_halogenicity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,H_Charge,Radius_1_AtomicNum_1,Radius_1_bondOrder_1,Radius_1_Atom_Charge_1,Radius_1_dis_1,Radius_1_disH_1,Radius_1_disA_1,Radius_1_disA/disH_1,Radius_2_AtomicNum_1,Radius_2_bondOrder_1,Radius_2_Atom_Charge_1,Radius_2_dis_1,Radius_2_disH_1,Radius_2_disA_1,Radius_2_disA/disH_1,Radius_3_AtomicNum_1,Radius_3_bondOrder_1,Radius_3_Atom_Charge_1,Radius_3_dis_1,Radius_3_disH_1,Radius_3_disA_1,Radius_3_disA/disH_1,Radius_3_AtomicNum_2,Radius_3_bondOrder_2,Radius_3_Atom_Charge_2,Radius_3_dis_2,Radius_3_disH_2,Radius_3_disA_2,Radius_3_disA/disH_2,CloseC_1_AtomicNum,CloseC_1_Atom_Charge,CloseC_3.1_dis,CloseC_3.1_disA,CloseC_3.1_disA/dis,CloseC_3.1_cos,CloseC_3.1_cos/dis,CloseC_1Radius_1_AtomicNum_1,CloseC_1Radius_1_bondOrder_1,CloseC_1Radius_1_Atom_Charge_1,CloseC_1Radius_1_dis_1,CloseC_1Radius_1_disH_1,CloseC_1Radius_1_disA_1,CloseC_1Radius_1_disA/disH_1,CloseC_1Radius_1_AtomicNum_2,CloseC_1Radius_1_Atom_Charge_2,CloseC_1Radius_1_dis_2,CloseC_1Radius_1_disH_2,CloseC_1Radius_1_disA_2,CloseC_1Radius_1_disA/disH_2,CloseC_1Radius_1_AtomicNum_3,CloseC_1Radius_1_Atom_Charge_3,CloseC_1Radius_1_dis_3,CloseC_1Radius_1_disH_3,CloseC_1Radius_1_disA_3,CloseC_1Radius_1_disA/disH_3,CloseC_4.1_dis,CloseC_4.1_disA,CloseC_4.1_disA/dis,CloseC_4.1_cos,CloseC_4.1_cos/dis,Radius_2_AtomicNum_2,Radius_2_bondOrder_2,Radius_2_Atom_Charge_2,Radius_2_dis_2,Radius_2_disH_2,Radius_2_disA_2,Radius_2_disA/disH_2,Radius_3_AtomicNum_3,Radius_3_bondOrder_3,Radius_3_Atom_Charge_3,Radius_3_dis_3,Radius_3_disH_3,Radius_3_disA_3,Radius_3_disA/disH_3,Radius_3_AtomicNum_4,Radius_3_bondOrder_4,Radius_3_Atom_Charge_4,Radius_3_dis_4,Radius_3_disH_4,Radius_3_disA_4,Radius_3_disA/disH_4,Close_1_AtomicNum,Close_1_Atom_Charge,Close_4.1_dis,Close_4.1_disA,Close_4.1_disA/dis,Close_4.1_cos,Close_4.1_cos/dis,Close_1Radius_1_AtomicNum_1,Close_1Radius_1_bondOrder_1,Close_1Radius_1_Atom_Charge_1,Close_1Radius_1_dis_1,Close_1Radius_1_disH_1,Close_1Radius_1_disA_1,Close_1Radius_1_disA/disH_1,Close_1Radius_1_AtomicNum_2,Close_1Radius_1_Atom_Charge_2,Close_1Radius_1_dis_2,Close_1Radius_1_disH_2,Close_1Radius_1_disA_2,Close_1Radius_1_disA/disH_2,Close_3.1_dis,Close_3.1_disA,Close_3.1_disA/dis,Close_3.1_cos,Close_3.1_cos/dis,Close_2_AtomicNum,Close_2_Atom_Charge,Close_3.2_dis,Close_3.2_disA,Close_3.2_disA/dis,Close_3.2_cos,Close_3.2_cos/dis,Close_2Radius_1_AtomicNum_1,Close_2Radius_1_bondOrder_1,Close_2Radius_1_Atom_Charge_1,Close_2Radius_1_dis_1,Close_2Radius_1_disH_1,Close_2Radius_1_disA_1,Close_2Radius_1_disA/disH_1,Close_2Radius_1_AtomicNum_2,Close_2Radius_1_Atom_Charge_2,Close_2Radius_1_dis_2,Close_2Radius_1_disH_2,Close_2Radius_1_disA_2,Close_2Radius_1_disA/disH_2,Radius_3_AtomicNum_5,Radius_3_bondOrder_5,Radius_3_Atom_Charge_5,Radius_3_dis_5,Radius_3_disH_5,Radius_3_disA_5,Radius_3_disA/disH_5,CloseC_2_AtomicNum,CloseC_2_Atom_Charge,CloseC_3.2_dis,CloseC_3.2_disA,CloseC_3.2_disA/dis,CloseC_3.2_cos,CloseC_3.2_cos/dis,CloseC_2Radius_1_AtomicNum_1,CloseC_2Radius_1_bondOrder_1,CloseC_2Radius_1_Atom_Charge_1,CloseC_2Radius_1_dis_1,CloseC_2Radius_1_disH_1,CloseC_2Radius_1_disA_1,CloseC_2Radius_1_disA/disH_1,CloseC_2Radius_1_AtomicNum_2,CloseC_2Radius_1_Atom_Charge_2,CloseC_2Radius_1_dis_2,CloseC_2Radius_1_disH_2,CloseC_2Radius_1_disA_2,CloseC_2Radius_1_disA/disH_2,CloseC_2Radius_1_AtomicNum_3,CloseC_2Radius_1_Atom_Charge_3,CloseC_2Radius_1_dis_3,CloseC_2Radius_1_disH_3,CloseC_2Radius_1_disA_3,CloseC_2Radius_1_disA/disH_3,CloseC_3_AtomicNum,CloseC_3_Atom_Charge,CloseC_3.3_dis,CloseC_3.3_disA,CloseC_3.3_disA/dis,CloseC_3.3_cos,CloseC_3.3_cos/dis,CloseC_3Radius_1_AtomicNum_1,CloseC_3Radius_1_bondOrder_1,CloseC_3Radius_1_Atom_Charge_1,CloseC_3Radius_1_dis_1,CloseC_3Radius_1_disH_1,CloseC_3Radius_1_disA_1,CloseC_3Radius_1_disA/disH_1,CloseC_3Radius_1_AtomicNum_2,CloseC_3Radius_1_Atom_Charge_2,CloseC_3Radius_1_dis_2,CloseC_3Radius_1_disH_2,CloseC_3Radius_1_disA_2,CloseC_3Radius_1_disA/disH_2,CloseC_3Radius_1_AtomicNum_3,CloseC_3Radius_1_Atom_Charge_3,CloseC_3Radius_1_dis_3,CloseC_3Radius_1_disH_3,CloseC_3Radius_1_disA_3,CloseC_3Radius_1_disA/disH_3,CloseC_4.2_dis,CloseC_4.2_disA,CloseC_4.2_disA/dis,CloseC_4.2_cos,CloseC_4.2_cos/dis,Radius_2_AtomicNum_3,Radius_2_bondOrder_3,Radius_2_Atom_Charge_3,Radius_2_dis_3,Radius_2_disH_3,Radius_2_disA_3,Radius_2_disA/disH_3,Radius_3_AtomicNum_6,Radius_3_bondOrder_6,Radius_3_Atom_Charge_6,Radius_3_dis_6,Radius_3_disH_6,Radius_3_disA_6,Radius_3_disA/disH_6,Radius_3_AtomicNum_7,Radius_3_bondOrder_7,Radius_3_Atom_Charge_7,Radius_3_dis_7,Radius_3_disH_7,Radius_3_disA_7,Radius_3_disA/disH_7,Radius_3_AtomicNum_8,Radius_3_bondOrder_8,Radius_3_Atom_Charge_8,Radius_3_dis_8,Radius_3_disH_8,Radius_3_disA_8,Radius_3_disA/disH_8,CloseC_2Radius_1_AtomicNum_4,CloseC_2Radius_1_Atom_Charge_4,CloseC_2Radius_1_dis_4,CloseC_2Radius_1_disH_4,CloseC_2Radius_1_disA_4,CloseC_2Radius_1_disA/disH_4,CloseC_3Radius_1_AtomicNum_4,CloseC_3Radius_1_Atom_Charge_4,CloseC_3Radius_1_dis_4,CloseC_3Radius_1_disH_4,CloseC_3Radius_1_disA_4,CloseC_3Radius_1_disA/disH_4,CloseC_4.3_dis,CloseC_4.3_disA,CloseC_4.3_disA/dis,CloseC_4.3_cos,CloseC_4.3_cos/dis,CloseC_1Radius_1_AtomicNum_4,CloseC_1Radius_1_Atom_Charge_4,CloseC_1Radius_1_dis_4,CloseC_1Radius_1_disH_4,CloseC_1Radius_1_disA_4,CloseC_1Radius_1_disA/disH_4,Close_2Radius_1_AtomicNum_3,Close_2Radius_1_Atom_Charge_3,Close_2Radius_1_dis_3,Close_2Radius_1_disH_3,Close_2Radius_1_disA_3,Close_2Radius_1_disA/disH_3,Close_1Radius_1_AtomicNum_3,Close_1Radius_1_Atom_Charge_3,Close_1Radius_1_dis_3,Close_1Radius_1_disH_3,Close_1Radius_1_disA_3,Close_1Radius_1_disA/disH_3,Close_2.1_dis,Close_2.1_disA,Close_2.1_disA/dis,Close_2.1_cos,Close_2.1_cos/dis,Close_4.2_dis,Close_4.2_disA,Close_4.2_disA/dis,Close_4.2_cos,Close_4.2_cos/dis,CloseC_4_AtomicNum,CloseC_4_Atom_Charge,CloseC_4.4_dis,CloseC_4.4_disA,CloseC_4.4_disA/dis,CloseC_4.4_cos,CloseC_4.4_cos/dis,CloseC_4Radius_1_AtomicNum_1,CloseC_4Radius_1_bondOrder_1,CloseC_4Radius_1_Atom_Charge_1,CloseC_4Radius_1_dis_1,CloseC_4Radius_1_disH_1,CloseC_4Radius_1_disA_1,CloseC_4Radius_1_disA/disH_1,CloseC_4Radius_1_AtomicNum_2,CloseC_4Radius_1_Atom_Charge_2,CloseC_4Radius_1_dis_2,CloseC_4Radius_1_disH_2,CloseC_4Radius_1_disA_2,CloseC_4Radius_1_disA/disH_2,CloseC_4Radius_1_AtomicNum_3,CloseC_4Radius_1_Atom_Charge_3,CloseC_4Radius_1_dis_3,CloseC_4Radius_1_disH_3,CloseC_4Radius_1_disA_3,CloseC_4Radius_1_disA/disH_3,Close_3_AtomicNum,Close_3_Atom_Charge,Close_4.3_dis,Close_4.3_disA,Close_4.3_disA/dis,Close_4.3_cos,Close_4.3_cos/dis,Close_3Radius_1_AtomicNum_1,Close_3Radius_1_bondOrder_1,Close_3Radius_1_Atom_Charge_1,Close_3Radius_1_dis_1,Close_3Radius_1_disH_1,Close_3Radius_1_disA_1,Close_3Radius_1_disA/disH_1
0,<c1cc2c(cc1O)c3c(o2)C(=O)NCCC3><19><H2O>,1.0,0.96,0.03,1.06,1.17,0.47,1.09,80.36,1.333,7.63,7.82,20.68,23.39,0.17,0.82,0.35,78.355,0.0,0.0,12.493073585915848,12.493073585915848,0.3930680744520032,-3.4625843253968256,0.7070419300857811,217.22400000000007,206.13599999999997,217.073893212,82.0,0.0,0.2930926633871057,-0.5079392745055131,0.5079392745055131,0.2930926633871057,1.6875,2.625,3.5,11.205561589732792,-0.18584359466444555,0.15105265063076861,-2.539459853392669,0.31525702629814456,-2.647167793356585,1.8613600157562482,-1.0115012456111792,2.983815341234488,2.5794995174892863,983.1078947716957,20.687716254269354,18.671958466891546,7.671958466891548,12.229286601049226,9.619172062391506,4.263710176427685,2.993193870470223,2.993193870470223,2.031432993029968,2.031432993029968,1.386579632567783,1.386579632567783,-1.9699999999999998,623035.5623264672,3.260276330720899,3.265638660164184,1.2638419135282706,107.46635464742555,14.835772481448934,11.332531974926148,7.172089497202643,0.0,7.33837938658414,0.0,4.794537184071822,0.0,0.0,0.0,0.0,30.873105925648645,25.671086727499052,4.1122756685106605,28.069165396092558,16.87642408545854,1.4311996572326342,5.309813353288376,0.0,12.745849802658759,6.496859684315945,29.45095503356132,0.0,5.749511833283905,5.309813353288376,0.0,5.749511833283905,0.0,18.9440472620073,6.372924901329379,0.0,34.82798800150462,22.54440706004323,1.4118420783282006,10.969244356107037,0.0,62.470000000000006,76.62941379256685,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.59701967814616,91.19583678455949,0.0,12.493073585915848,3.167252574640967,-1.469804421768707,-3.218703703703703,-2.265757734420929,-6.746687216553288,-3.40520986866969,0.0,0.25,16.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,1.8144000000000002,58.53300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930926633871057,8,1.0,-0.5079392745055131,0.9874298022522279,0.9874298022522279,0.0,1.0,6,1.0,0.11596002507489375,1.3776322856811352,1.9725819501049744,1.3776322856811352,1.0,6,1.5,-0.016480237490841283,1.4198870722469878,2.500287465647126,2.437103164176847,1.0,6,1.5,-0.00879909249669452,1.3967594429447148,3.196662677844619,2.33896511456304,1.0,6,-0.00879909249669452,2.500287465647126,2.437103164176847,0.9747291852083394,0.2606433836823423,0.10424536668821896,1,1.5,0.06697516775860972,1.0857559336089022,3.5325550943218635,2.556207446711212,1.0,6,0.027969405486819792,1.3985296582279267,4.344717289951394,3.6088303568709397,1.0,6,0.11596002507489375,1.3967594429447148,1.9725819501049744,1.3776322856811352,1.0,3.196662677844619,2.33896511456304,0.7316896871145973,0.9065338748669063,0.2835875931326434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,<FC(F)(F)c1cc(NC2=NC=[NH+]c3c2cccc3)ccc1><24><H2O>,1.0,0.96,0.03,1.06,1.17,0.47,1.09,80.36,1.333,7.63,7.82,20.68,23.39,0.17,0.82,0.35,78.355,0.0,0.0,13.413036640888375,13.413036640888375,0.02946523053665917,-5.2702139236408305,0.7791344186848845,290.2679999999998,279.18,290.08995843209027,106.0,0.0,0.41598551999057015,-0.31861039509190786,0.41598551999057015,0.31861039509190786,1.1904761904761905,2.0,2.8095238095238093,12.706353238235714,-0.09269675579347365,0.5863480058073793,-2.2841582751717837,0.6383165847160794,-2.3507642644153,2.9326662480682453,-1.172483554643924,2.69072602995725,2.5007086214240126,1296.552740938711,24.444711088220565,20.975534205527556,9.975534205527556,14.622691343275092,10.803014687013631,5.408587496013714,3.703989658917541,3.703989658917541,2.3219988463193424,2.3219988463193424,1.4481143515284052,1.4481143515284052,-2.6299999999999994,5231244.970018167,5.63222188530185,5.046701214057467,2.7871731849244528,133.5916570922952,5.309813353288376,5.516700717616262,2.782600634498421,0.0,12.121234491801255,7.588140595771676,0.0,4.977003270229252,13.171245143024459,0.0,18.127256122989884,35.196072059263685,5.687386274683562,21.915744155523548,33.30875957544209,22.40817398459965,0.0,4.9839785209472085,0.0,6.176298517443475,5.309813353288376,60.20617286696958,0.0,0.0,10.286816623517627,24.67649419554305,0.0,0.0,4.9839785209472085,6.176298517443475,0.0,17.900278497228975,54.642721375272586,2.8236841566564013,10.902924932081056,0.0,39.06,88.79064536901274,13.171245143024459,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,15.16051116218838,126.61025716954468,0.0,3.78653633366927,-0.649058484504913,-3.6279877776727982,-0.853930461073318,-8.460505920171098,-6.221977526458501,0.0,0.0,0.06666666666666667,21.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,3.0,3.811300000000001,73.02540000000002,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116292920505654,7,1.0,-0.24306323821014564,1.0276425271122471,1.0276425271122471,0.0,1.0,6,1.5,0.28661491272614986,1.3893890033574747,2.1128553305678155,1.3893890033574747,1.0,7,1.5,-0.02988349001009902,1.3281198478521696,3.3138884481683126,2.3917600698990293,1.0,6,1.5,0.09038740931179257,1.4214554715756111,3.3748926484577106,2.447356797901568,1.0,6,0.09038740931179257,2.6443109812740047,2.451147525013484,0.9269513088179,0.37541413116748684,0.14197049205862156,6,1.5,0.25580504688633593,1.4599993913655904,3.8231585834344988,2.7956928562511023,1.0,6,0.1373894104005257,1.4214554715756111,2.1195177001528833,1.4189693974969149,1.0,6,-0.04459113265173177,1.4209285676833348,4.550729749901624,3.732549418909066,1.0,3.3748926484577106,2.447356797901568,0.7251658209098839,0.9308035165651464,0.27580240722338634,6.0,1.5,0.1373894104005257,1.4189693974969149,2.1195177001528833,1.4189693974969149,1.0,6.0,1.5,-0.014430466324632268,1.4136572924585273,2.6443109812740047,2.451147525013484,1.0,1.0,1.0,0.16502453376679116,1.1134541648499785,2.455114041570623,2.1559949778393475,1.0,7.0,-0.02988349001009902,3.3138884481683126,2.3917600698990293,0.7217382562231472,0.9275294555030855,0.27989157450841756,6.0,1.5,0.25580504688633593,1.3984469580392955,3.8231585834344988,2.7956928562511023,1.0,6.0,0.28661491272614986,1.3281198478521696,2.1128553305678155,1.3893890033574747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
